Created Date,Complaint Type,Longitude,Latitude,# of SRs
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.67,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,4
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,3
1/21/2016,HEAT/HOT WATER,-73.91,40.75,1
1/21/2016,HEAT/HOT WATER,-73.91,40.84,1
1/21/2016,HEAT/HOT WATER,-73.91,40.77,1
1/21/2016,HEAT/HOT WATER,-73.91,40.84,1
1/21/2016,HEAT/HOT WATER,-73.91,40.75,4
1/21/2016,HEAT/HOT WATER,-73.91,40.68,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.84,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.71,1
1/21/2016,HEAT/HOT WATER,-73.91,40.68,2
1/21/2016,HEAT/HOT WATER,-73.91,40.85,2
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.82,1
1/21/2016,HEAT/HOT WATER,-73.91,40.65,1
1/21/2016,HEAT/HOT WATER,-73.91,40.77,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,5
1/21/2016,HEAT/HOT WATER,-73.91,40.71,1
1/21/2016,HEAT/HOT WATER,-73.91,40.84,1
1/21/2016,HEAT/HOT WATER,-73.91,40.84,1
1/21/2016,HEAT/HOT WATER,-73.91,40.89,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.66,1
1/21/2016,HEAT/HOT WATER,-73.91,40.88,1
1/21/2016,HEAT/HOT WATER,-73.91,40.84,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.89,1
1/21/2016,HEAT/HOT WATER,-73.91,40.84,1
1/21/2016,HEAT/HOT WATER,-73.91,40.69,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.66,1
1/21/2016,HEAT/HOT WATER,-73.91,40.82,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,2
1/21/2016,HEAT/HOT WATER,-73.91,40.86,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.86,1
1/21/2016,HEAT/HOT WATER,-73.91,40.68,2
1/21/2016,HEAT/HOT WATER,-73.91,40.81,1
1/21/2016,HEAT/HOT WATER,-73.91,40.66,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.84,2
1/21/2016,HEAT/HOT WATER,-73.91,40.82,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.71,1
1/21/2016,HEAT/HOT WATER,-73.91,40.66,1
1/21/2016,HEAT/HOT WATER,-73.91,40.69,1
1/21/2016,HEAT/HOT WATER,-73.91,40.86,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.70,1
1/21/2016,HEAT/HOT WATER,-73.91,40.78,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,3
1/21/2016,HEAT/HOT WATER,-73.91,40.82,1
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.89,1
1/21/2016,HEAT/HOT WATER,-73.91,40.71,1
1/21/2016,HEAT/HOT WATER,-73.91,40.86,1
1/21/2016,HEAT/HOT WATER,-73.91,40.88,1
1/21/2016,HEAT/HOT WATER,-73.91,40.66,1
1/21/2016,HEAT/HOT WATER,-73.91,40.86,1
1/21/2016,HEAT/HOT WATER,-73.91,40.74,1
1/21/2016,HEAT/HOT WATER,-73.91,40.82,1
1/21/2016,HEAT/HOT WATER,-73.91,40.86,1
1/21/2016,HEAT/HOT WATER,-73.91,40.86,3
1/21/2016,HEAT/HOT WATER,-73.91,40.86,1
1/21/2016,HEAT/HOT WATER,-73.91,40.82,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.87,1
1/21/2016,HEAT/HOT WATER,-73.91,40.87,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.86,2
1/21/2016,HEAT/HOT WATER,-73.91,40.81,1
1/21/2016,HEAT/HOT WATER,-73.91,40.66,2
1/21/2016,HEAT/HOT WATER,-73.91,40.86,4
1/21/2016,HEAT/HOT WATER,-73.91,40.87,1
1/21/2016,HEAT/HOT WATER,-73.91,40.86,3
1/21/2016,HEAT/HOT WATER,-73.91,40.85,1
1/21/2016,HEAT/HOT WATER,-73.91,40.83,1
1/21/2016,HEAT/HOT WATER,-73.91,40.88,2
1/21/2016,HEAT/HOT WATER,-73.90,40.85,1
1/21/2016,HEAT/HOT WATER,-73.90,40.67,1
1/21/2016,HEAT/HOT WATER,-73.90,40.71,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.83,4
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.83,1
1/21/2016,HEAT/HOT WATER,-73.90,40.88,1
1/21/2016,HEAT/HOT WATER,-73.90,40.83,3
1/21/2016,HEAT/HOT WATER,-73.90,40.85,1
1/21/2016,HEAT/HOT WATER,-73.90,40.77,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.66,1
1/21/2016,HEAT/HOT WATER,-73.90,40.85,1
1/21/2016,HEAT/HOT WATER,-73.90,40.69,1
1/21/2016,HEAT/HOT WATER,-73.90,40.66,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.88,1
1/21/2016,HEAT/HOT WATER,-73.90,40.85,1
1/21/2016,HEAT/HOT WATER,-73.90,40.85,2
1/21/2016,HEAT/HOT WATER,-73.90,40.87,1
1/21/2016,HEAT/HOT WATER,-73.90,40.87,1
1/21/2016,HEAT/HOT WATER,-73.90,40.82,2
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.87,1
1/21/2016,HEAT/HOT WATER,-73.90,40.83,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.75,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.88,2
1/21/2016,HEAT/HOT WATER,-73.90,40.83,1
1/21/2016,HEAT/HOT WATER,-73.90,40.83,1
1/21/2016,HEAT/HOT WATER,-73.90,40.67,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.81,1
1/21/2016,HEAT/HOT WATER,-73.90,40.85,1
1/21/2016,HEAT/HOT WATER,-73.90,40.70,1
1/21/2016,HEAT/HOT WATER,-73.90,40.87,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,2
1/21/2016,HEAT/HOT WATER,-73.90,40.82,1
1/21/2016,HEAT/HOT WATER,-73.90,40.87,1
1/21/2016,HEAT/HOT WATER,-73.90,40.87,1
1/21/2016,HEAT/HOT WATER,-73.90,40.89,1
1/21/2016,HEAT/HOT WATER,-73.90,40.85,1
1/21/2016,HEAT/HOT WATER,-73.90,40.85,1
1/21/2016,HEAT/HOT WATER,-73.90,40.81,2
1/21/2016,HEAT/HOT WATER,-73.90,40.67,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.82,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.68,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,2
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.83,1
1/21/2016,HEAT/HOT WATER,-73.90,40.83,2
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.85,2
1/21/2016,HEAT/HOT WATER,-73.90,40.85,1
1/21/2016,HEAT/HOT WATER,-73.90,40.85,2
1/21/2016,HEAT/HOT WATER,-73.90,40.75,1
1/21/2016,HEAT/HOT WATER,-73.90,40.87,1
1/21/2016,HEAT/HOT WATER,-73.90,40.83,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,2
1/21/2016,HEAT/HOT WATER,-73.90,40.83,1
1/21/2016,HEAT/HOT WATER,-73.90,40.88,2
1/21/2016,HEAT/HOT WATER,-73.90,40.71,1
1/21/2016,HEAT/HOT WATER,-73.90,40.82,1
1/21/2016,HEAT/HOT WATER,-73.90,40.88,4
1/21/2016,HEAT/HOT WATER,-73.90,40.75,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.66,1
1/21/2016,HEAT/HOT WATER,-73.90,40.88,1
1/21/2016,HEAT/HOT WATER,-73.90,40.88,2
1/21/2016,HEAT/HOT WATER,-73.90,40.83,1
1/21/2016,HEAT/HOT WATER,-73.90,40.82,2
1/21/2016,HEAT/HOT WATER,-73.90,40.87,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,1
1/21/2016,HEAT/HOT WATER,-73.90,40.83,1
1/21/2016,HEAT/HOT WATER,-73.90,40.86,4
1/21/2016,HEAT/HOT WATER,-73.89,40.86,1
1/21/2016,HEAT/HOT WATER,-73.89,40.86,1
1/21/2016,HEAT/HOT WATER,-73.89,40.86,4
1/21/2016,HEAT/HOT WATER,-73.89,40.75,1
1/21/2016,HEAT/HOT WATER,-73.89,40.87,2
1/21/2016,HEAT/HOT WATER,-73.89,40.87,5
1/21/2016,HEAT/HOT WATER,-73.89,40.74,15
1/21/2016,HEAT/HOT WATER,-73.89,40.66,2
1/21/2016,HEAT/HOT WATER,-73.89,40.87,2
1/21/2016,HEAT/HOT WATER,-73.89,40.66,1
1/21/2016,HEAT/HOT WATER,-73.89,40.87,1
1/21/2016,HEAT/HOT WATER,-73.89,40.86,1
1/21/2016,HEAT/HOT WATER,-73.89,40.67,1
1/21/2016,HEAT/HOT WATER,-73.89,40.85,3
1/21/2016,HEAT/HOT WATER,-73.89,40.82,1
1/21/2016,HEAT/HOT WATER,-73.89,40.86,1
1/21/2016,HEAT/HOT WATER,-73.89,40.87,1
1/21/2016,HEAT/HOT WATER,-73.89,40.83,1
1/21/2016,HEAT/HOT WATER,-73.89,40.85,1
1/21/2016,HEAT/HOT WATER,-73.89,40.74,1
1/21/2016,HEAT/HOT WATER,-73.89,40.67,3
1/21/2016,HEAT/HOT WATER,-73.89,40.83,1
1/21/2016,HEAT/HOT WATER,-73.89,40.75,1
1/21/2016,HEAT/HOT WATER,-73.89,40.83,1
1/21/2016,HEAT/HOT WATER,-73.89,40.87,1
1/21/2016,HEAT/HOT WATER,-73.89,40.86,2
1/21/2016,HEAT/HOT WATER,-73.89,40.85,2
1/21/2016,HEAT/HOT WATER,-73.89,40.82,1
1/21/2016,HEAT/HOT WATER,-73.89,40.86,1
1/21/2016,HEAT/HOT WATER,-73.89,40.83,1
1/21/2016,HEAT/HOT WATER,-73.89,40.66,1
1/21/2016,HEAT/HOT WATER,-73.89,40.73,2
1/21/2016,HEAT/HOT WATER,-73.89,40.83,1
1/21/2016,HEAT/HOT WATER,-73.89,40.87,1
1/21/2016,HEAT/HOT WATER,-73.89,40.85,1
1/21/2016,HEAT/HOT WATER,-73.89,40.67,1
1/21/2016,HEAT/HOT WATER,-73.89,40.84,1
1/21/2016,HEAT/HOT WATER,-73.89,40.82,1
1/21/2016,HEAT/HOT WATER,-73.89,40.81,1
1/21/2016,HEAT/HOT WATER,-73.89,40.66,2
1/21/2016,HEAT/HOT WATER,-73.89,40.83,1
1/21/2016,HEAT/HOT WATER,-73.89,40.85,1
1/21/2016,HEAT/HOT WATER,-73.89,40.84,1
1/21/2016,HEAT/HOT WATER,-73.89,40.88,2
1/21/2016,HEAT/HOT WATER,-73.89,40.73,1
1/21/2016,HEAT/HOT WATER,-73.89,40.85,1
1/21/2016,HEAT/HOT WATER,-73.89,40.67,2
1/21/2016,HEAT/HOT WATER,-73.89,40.86,1
1/21/2016,HEAT/HOT WATER,-73.89,40.87,1
1/21/2016,HEAT/HOT WATER,-73.89,40.85,1
1/21/2016,HEAT/HOT WATER,-73.89,40.85,1
1/21/2016,HEAT/HOT WATER,-73.89,40.88,5
1/21/2016,HEAT/HOT WATER,-73.89,40.76,1
1/21/2016,HEAT/HOT WATER,-73.89,40.76,1
1/21/2016,HEAT/HOT WATER,-73.89,40.82,3
1/21/2016,HEAT/HOT WATER,-73.89,40.85,1
1/21/2016,HEAT/HOT WATER,-73.89,40.82,2
1/21/2016,HEAT/HOT WATER,-73.89,40.84,1
1/21/2016,HEAT/HOT WATER,-73.89,40.84,2
1/21/2016,HEAT/HOT WATER,-73.89,40.87,1
1/21/2016,HEAT/HOT WATER,-73.89,40.87,1
1/21/2016,HEAT/HOT WATER,-73.89,40.67,1
1/21/2016,HEAT/HOT WATER,-73.89,40.88,2
1/21/2016,HEAT/HOT WATER,-73.88,40.85,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,3
1/21/2016,HEAT/HOT WATER,-73.88,40.85,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,1
1/21/2016,HEAT/HOT WATER,-73.88,40.88,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,4
1/21/2016,HEAT/HOT WATER,-73.88,40.88,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,2
1/21/2016,HEAT/HOT WATER,-73.88,40.67,1
1/21/2016,HEAT/HOT WATER,-73.88,40.85,2
1/21/2016,HEAT/HOT WATER,-73.88,40.84,1
1/21/2016,HEAT/HOT WATER,-73.88,40.67,1
1/21/2016,HEAT/HOT WATER,-73.88,40.88,1
1/21/2016,HEAT/HOT WATER,-73.88,40.74,1
1/21/2016,HEAT/HOT WATER,-73.88,40.88,1
1/21/2016,HEAT/HOT WATER,-73.88,40.84,1
1/21/2016,HEAT/HOT WATER,-73.88,40.74,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,4
1/21/2016,HEAT/HOT WATER,-73.88,40.88,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,1
1/21/2016,HEAT/HOT WATER,-73.88,40.85,1
1/21/2016,HEAT/HOT WATER,-73.88,40.82,1
1/21/2016,HEAT/HOT WATER,-73.88,40.74,1
1/21/2016,HEAT/HOT WATER,-73.88,40.83,1
1/21/2016,HEAT/HOT WATER,-73.88,40.88,4
1/21/2016,HEAT/HOT WATER,-73.88,40.75,1
1/21/2016,HEAT/HOT WATER,-73.88,40.88,1
1/21/2016,HEAT/HOT WATER,-73.88,40.88,1
1/21/2016,HEAT/HOT WATER,-73.88,40.68,1
1/21/2016,HEAT/HOT WATER,-73.88,40.84,2
1/21/2016,HEAT/HOT WATER,-73.88,40.84,1
1/21/2016,HEAT/HOT WATER,-73.88,40.88,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,2
1/21/2016,HEAT/HOT WATER,-73.88,40.67,1
1/21/2016,HEAT/HOT WATER,-73.88,40.83,1
1/21/2016,HEAT/HOT WATER,-73.88,40.83,4
1/21/2016,HEAT/HOT WATER,-73.88,40.82,1
1/21/2016,HEAT/HOT WATER,-73.88,40.82,5
1/21/2016,HEAT/HOT WATER,-73.88,40.74,1
1/21/2016,HEAT/HOT WATER,-73.88,40.75,1
1/21/2016,HEAT/HOT WATER,-73.88,40.75,1
1/21/2016,HEAT/HOT WATER,-73.88,40.75,1
1/21/2016,HEAT/HOT WATER,-73.88,40.83,3
1/21/2016,HEAT/HOT WATER,-73.88,40.87,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,1
1/21/2016,HEAT/HOT WATER,-73.88,40.83,1
1/21/2016,HEAT/HOT WATER,-73.88,40.83,2
1/21/2016,HEAT/HOT WATER,-73.88,40.87,1
1/21/2016,HEAT/HOT WATER,-73.88,40.87,1
1/21/2016,HEAT/HOT WATER,-73.87,40.75,1
1/21/2016,HEAT/HOT WATER,-73.87,40.69,23
1/21/2016,HEAT/HOT WATER,-73.87,40.74,2
1/21/2016,HEAT/HOT WATER,-73.87,40.75,1
1/21/2016,HEAT/HOT WATER,-73.87,40.83,1
1/21/2016,HEAT/HOT WATER,-73.87,40.75,1
1/21/2016,HEAT/HOT WATER,-73.87,40.88,1
1/21/2016,HEAT/HOT WATER,-73.87,40.75,1
1/21/2016,HEAT/HOT WATER,-73.87,40.74,1
1/21/2016,HEAT/HOT WATER,-73.87,40.75,1
1/21/2016,HEAT/HOT WATER,-73.87,40.73,1
1/21/2016,HEAT/HOT WATER,-73.87,40.75,1
1/21/2016,HEAT/HOT WATER,-73.87,40.88,1
1/21/2016,HEAT/HOT WATER,-73.87,40.68,1
1/21/2016,HEAT/HOT WATER,-73.87,40.67,1
1/21/2016,HEAT/HOT WATER,-73.87,40.87,1
1/21/2016,HEAT/HOT WATER,-73.87,40.86,1
1/21/2016,HEAT/HOT WATER,-73.87,40.83,1
1/21/2016,HEAT/HOT WATER,-73.87,40.76,1
1/21/2016,HEAT/HOT WATER,-73.87,40.86,1
1/21/2016,HEAT/HOT WATER,-73.87,40.87,1
1/21/2016,HEAT/HOT WATER,-73.87,40.87,1
1/21/2016,HEAT/HOT WATER,-73.87,40.75,2
1/21/2016,HEAT/HOT WATER,-73.87,40.83,4
1/21/2016,HEAT/HOT WATER,-73.87,40.86,1
1/21/2016,HEAT/HOT WATER,-73.87,40.68,1
1/21/2016,HEAT/HOT WATER,-73.87,40.83,1
1/21/2016,HEAT/HOT WATER,-73.87,40.88,8
1/21/2016,HEAT/HOT WATER,-73.87,40.88,4
1/21/2016,HEAT/HOT WATER,-73.87,40.67,1
1/21/2016,HEAT/HOT WATER,-73.87,40.84,2
1/21/2016,HEAT/HOT WATER,-73.87,40.88,1
1/21/2016,HEAT/HOT WATER,-73.87,40.86,1
1/21/2016,HEAT/HOT WATER,-73.87,40.84,1
1/21/2016,HEAT/HOT WATER,-73.87,40.89,2
1/21/2016,HEAT/HOT WATER,-73.87,40.67,1
1/21/2016,HEAT/HOT WATER,-73.87,40.84,1
1/21/2016,HEAT/HOT WATER,-73.87,40.82,1
1/21/2016,HEAT/HOT WATER,-73.87,40.74,1
1/21/2016,HEAT/HOT WATER,-73.86,40.85,4
1/21/2016,HEAT/HOT WATER,-73.86,40.75,1
1/21/2016,HEAT/HOT WATER,-73.86,40.87,1
1/21/2016,HEAT/HOT WATER,-73.86,40.84,1
1/21/2016,HEAT/HOT WATER,-73.86,40.84,1
1/21/2016,HEAT/HOT WATER,-73.86,40.86,1
1/21/2016,HEAT/HOT WATER,-73.86,40.89,1
1/21/2016,HEAT/HOT WATER,-73.86,40.84,1
1/21/2016,HEAT/HOT WATER,-73.86,40.83,1
1/21/2016,HEAT/HOT WATER,-73.86,40.84,4
1/21/2016,HEAT/HOT WATER,-73.86,40.89,1
1/21/2016,HEAT/HOT WATER,-73.86,40.90,1
1/21/2016,HEAT/HOT WATER,-73.86,40.87,1
1/21/2016,HEAT/HOT WATER,-73.86,40.87,1
1/21/2016,HEAT/HOT WATER,-73.86,40.87,1
1/21/2016,HEAT/HOT WATER,-73.86,40.89,11
1/21/2016,HEAT/HOT WATER,-73.86,40.89,2
1/21/2016,HEAT/HOT WATER,-73.86,40.85,1
1/21/2016,HEAT/HOT WATER,-73.86,40.75,3
1/21/2016,HEAT/HOT WATER,-73.86,40.73,1
1/21/2016,HEAT/HOT WATER,-73.86,40.89,2
1/21/2016,HEAT/HOT WATER,-73.86,40.89,1
1/21/2016,HEAT/HOT WATER,-73.86,40.89,1
1/21/2016,HEAT/HOT WATER,-73.86,40.74,1
1/21/2016,HEAT/HOT WATER,-73.86,40.74,1
1/21/2016,HEAT/HOT WATER,-73.86,40.82,3
1/21/2016,HEAT/HOT WATER,-73.86,40.84,1
1/21/2016,HEAT/HOT WATER,-73.86,40.67,1
1/21/2016,HEAT/HOT WATER,-73.86,40.74,1
1/21/2016,HEAT/HOT WATER,-73.86,40.66,1
1/21/2016,HEAT/HOT WATER,-73.86,40.86,1
1/21/2016,HEAT/HOT WATER,-73.86,40.76,1
1/21/2016,HEAT/HOT WATER,-73.86,40.86,1
1/21/2016,HEAT/HOT WATER,-73.86,40.90,1
1/21/2016,HEAT/HOT WATER,-73.86,40.83,1
1/21/2016,HEAT/HOT WATER,-73.86,40.67,1
1/21/2016,HEAT/HOT WATER,-73.86,40.74,1
1/21/2016,HEAT/HOT WATER,-73.86,40.73,1
1/21/2016,HEAT/HOT WATER,-73.86,40.88,1
1/21/2016,HEAT/HOT WATER,-73.86,40.84,4
1/21/2016,HEAT/HOT WATER,-73.86,40.88,1
1/21/2016,HEAT/HOT WATER,-73.86,40.83,1
1/21/2016,HEAT/HOT WATER,-73.86,40.89,1
1/21/2016,HEAT/HOT WATER,-73.86,40.72,1
1/21/2016,HEAT/HOT WATER,-73.86,40.90,1
1/21/2016,HEAT/HOT WATER,-73.86,40.87,1
1/21/2016,HEAT/HOT WATER,-73.86,40.83,1
1/21/2016,HEAT/HOT WATER,-73.85,40.73,2
1/21/2016,HEAT/HOT WATER,-73.85,40.83,3
1/21/2016,HEAT/HOT WATER,-73.85,40.73,1
1/21/2016,HEAT/HOT WATER,-73.85,40.72,5
1/21/2016,HEAT/HOT WATER,-73.85,40.83,1
1/21/2016,HEAT/HOT WATER,-73.85,40.75,3
1/21/2016,HEAT/HOT WATER,-73.85,40.73,1
1/21/2016,HEAT/HOT WATER,-73.85,40.84,3
1/21/2016,HEAT/HOT WATER,-73.85,40.84,2
1/21/2016,HEAT/HOT WATER,-73.85,40.73,1
1/21/2016,HEAT/HOT WATER,-73.85,40.89,1
1/21/2016,HEAT/HOT WATER,-73.85,40.82,1
1/21/2016,HEAT/HOT WATER,-73.85,40.91,1
1/21/2016,HEAT/HOT WATER,-73.85,40.84,1
1/21/2016,HEAT/HOT WATER,-73.85,40.87,1
1/21/2016,HEAT/HOT WATER,-73.85,40.83,1
1/21/2016,HEAT/HOT WATER,-73.85,40.84,1
1/21/2016,HEAT/HOT WATER,-73.85,40.90,1
1/21/2016,HEAT/HOT WATER,-73.84,40.90,1
1/21/2016,HEAT/HOT WATER,-73.84,40.89,2
1/21/2016,HEAT/HOT WATER,-73.84,40.88,1
1/21/2016,HEAT/HOT WATER,-73.84,40.84,2
1/21/2016,HEAT/HOT WATER,-73.84,40.84,3
1/21/2016,HEAT/HOT WATER,-73.84,40.89,1
1/21/2016,HEAT/HOT WATER,-73.84,40.84,3
1/21/2016,HEAT/HOT WATER,-73.83,40.71,1
1/21/2016,HEAT/HOT WATER,-73.83,40.71,1
1/21/2016,HEAT/HOT WATER,-73.83,40.71,3
1/21/2016,HEAT/HOT WATER,-73.83,40.85,1
1/21/2016,HEAT/HOT WATER,-73.83,40.85,2
1/21/2016,HEAT/HOT WATER,-73.83,40.71,1
1/21/2016,HEAT/HOT WATER,-73.83,40.85,1
1/21/2016,HEAT/HOT WATER,-73.83,40.81,1
1/21/2016,HEAT/HOT WATER,-73.83,40.58,5
1/21/2016,HEAT/HOT WATER,-73.83,40.75,1
1/21/2016,HEAT/HOT WATER,-73.83,40.58,1
1/21/2016,HEAT/HOT WATER,-73.83,40.76,1
1/21/2016,HEAT/HOT WATER,-73.82,40.76,1
1/21/2016,HEAT/HOT WATER,-73.82,40.76,5
1/21/2016,HEAT/HOT WATER,-73.82,40.77,1
1/21/2016,HEAT/HOT WATER,-73.82,40.75,1
1/21/2016,HEAT/HOT WATER,-73.82,40.67,1
1/21/2016,HEAT/HOT WATER,-73.82,40.68,1
1/21/2016,HEAT/HOT WATER,-73.82,40.76,4
1/21/2016,HEAT/HOT WATER,-73.82,40.69,1
1/21/2016,HEAT/HOT WATER,-73.82,40.72,1
1/21/2016,HEAT/HOT WATER,-73.82,40.73,1
1/21/2016,HEAT/HOT WATER,-73.82,40.76,2
1/21/2016,HEAT/HOT WATER,-73.82,40.69,1
1/21/2016,HEAT/HOT WATER,-73.81,40.68,1
1/21/2016,HEAT/HOT WATER,-73.81,40.59,1
1/21/2016,HEAT/HOT WATER,-73.81,40.68,1
1/21/2016,HEAT/HOT WATER,-73.81,40.72,1
1/21/2016,HEAT/HOT WATER,-73.81,40.77,1
1/21/2016,HEAT/HOT WATER,-73.81,40.69,1
1/21/2016,HEAT/HOT WATER,-73.81,40.72,1
1/21/2016,HEAT/HOT WATER,-73.81,40.73,1
1/21/2016,HEAT/HOT WATER,-73.81,40.73,1
1/21/2016,HEAT/HOT WATER,-73.81,40.67,1
1/21/2016,HEAT/HOT WATER,-73.80,40.71,1
1/21/2016,HEAT/HOT WATER,-73.80,40.68,1
1/21/2016,HEAT/HOT WATER,-73.80,40.67,1
1/21/2016,HEAT/HOT WATER,-73.80,40.71,2
1/21/2016,HEAT/HOT WATER,-73.80,40.71,1
1/21/2016,HEAT/HOT WATER,-73.80,40.71,2
1/21/2016,HEAT/HOT WATER,-73.79,40.69,1
1/21/2016,HEAT/HOT WATER,-73.79,40.67,1
1/21/2016,HEAT/HOT WATER,-73.79,40.71,1
1/21/2016,HEAT/HOT WATER,-73.79,40.67,1
1/21/2016,HEAT/HOT WATER,-73.79,40.71,1
1/21/2016,HEAT/HOT WATER,-73.79,40.70,1
1/21/2016,HEAT/HOT WATER,-73.79,40.71,1
1/21/2016,HEAT/HOT WATER,-73.79,40.59,1
1/21/2016,HEAT/HOT WATER,-73.79,40.70,1
1/21/2016,HEAT/HOT WATER,-73.78,40.70,2
1/21/2016,HEAT/HOT WATER,-73.78,40.70,1
1/21/2016,HEAT/HOT WATER,-73.78,40.74,1
1/21/2016,HEAT/HOT WATER,-73.78,40.70,1
1/21/2016,HEAT/HOT WATER,-73.78,40.69,1
1/21/2016,HEAT/HOT WATER,-73.78,40.74,1
1/21/2016,HEAT/HOT WATER,-73.78,40.71,1
1/21/2016,HEAT/HOT WATER,-73.78,40.79,1
1/21/2016,HEAT/HOT WATER,-73.78,40.71,1
1/21/2016,HEAT/HOT WATER,-73.78,40.67,1
1/21/2016,HEAT/HOT WATER,-73.78,40.67,1
1/21/2016,HEAT/HOT WATER,-73.77,40.72,2
1/21/2016,HEAT/HOT WATER,-73.77,40.71,1
1/21/2016,HEAT/HOT WATER,-73.77,40.76,1
1/21/2016,HEAT/HOT WATER,-73.77,40.66,1
1/21/2016,HEAT/HOT WATER,-73.77,40.71,1
1/21/2016,HEAT/HOT WATER,-73.76,40.74,1
1/21/2016,HEAT/HOT WATER,-73.76,40.71,1
